atomic_id,PKA_Category,cognitive_persistence_factor,recursion_id,intelligence_weighting,optimization_index,iteration_cycle,compression_id,entropy_factor,fractal_density,memory_hash,query_vector,retrieval_depth,associative_scaling,meta-context_score,evolution_id,adaptive_recursion,iterative_refinement_score,intelligence_maturity_index,proprietary_tier,encryption_status
67b92661-0914-8004-bc3c-8ee278b245bf,AIL,0.85,67b92661-0914-8004-bc3c-8ee278b245bf,1.0,0.92,1,-591705725929504959,0.1,0.97,-7244569425541103220,Brain Areas Sleep Cycle,1,1.4,0.88,67b92661-0914-8004-bc3c-8ee278b245bf,1,0.94,0.9,Tier-3,Encrypted
67b9341b-4a90-8004-ac74-cdf5234dfbb7,AIL,0.85,67b9341b-4a90-8004-ac74-cdf5234dfbb7,1.0,0.92,1,-3734708149490403570,0.1,0.97,-973308296999558732,Truth About Love,1,1.4,0.88,67b9341b-4a90-8004-ac74-cdf5234dfbb7,1,0.94,0.9,Tier-3,Encrypted
67b8deff-f738-8004-afe2-2632d0fec7b4,AIL,0.85,67b8deff-f738-8004-afe2-2632d0fec7b4,1.0,0.92,1,2849852950345378617,0.1,0.97,7096728512097383273,Profitable n8n Workflows,1,1.4,0.88,67b8deff-f738-8004-afe2-2632d0fec7b4,1,0.94,0.9,Tier-3,Encrypted
67b8dab7-1ba0-8004-8e06-dda801133d3b,AIL,0.85,67b8dab7-1ba0-8004-8e06-dda801133d3b,1.0,0.92,1,2849852950345378617,0.1,0.97,7820753292300235131,Profitable n8n Workflows,1,1.4,0.88,67b8dab7-1ba0-8004-8e06-dda801133d3b,1,0.94,0.9,Tier-3,Encrypted
67b8dbcc-54e4-8004-bdb1-b408bf4d4ab3,AIL,0.85,67b8dbcc-54e4-8004-bdb1-b408bf4d4ab3,1.0,0.92,1,3134575919860416543,0.1,0.97,-6194320824435493196,Ultra-profitable n8n Workflows,1,1.4,0.88,67b8dbcc-54e4-8004-bdb1-b408bf4d4ab3,1,0.94,0.9,Tier-3,Encrypted
67b8da75-3ccc-8004-8dcf-fecfb418b65c,AIL,0.85,67b8da75-3ccc-8004-8dcf-fecfb418b65c,1.0,0.92,1,5331761109696166196,0.1,0.97,-5051718201095520743,n8n Profitable Workflow Prompts,1,1.4,0.88,67b8da75-3ccc-8004-8dcf-fecfb418b65c,1,0.94,0.9,Tier-3,Encrypted
67b8da41-7a24-8004-9add-a703047dad61,AIL,0.85,67b8da41-7a24-8004-9add-a703047dad61,1.0,0.92,1,5787319487062948291,0.1,0.97,8348762098390436549,n8n Workflow Profit Automation,1,1.4,0.88,67b8da41-7a24-8004-9add-a703047dad61,1,0.94,0.9,Tier-3,Encrypted
67b8d3a3-bab8-8004-b2f6-44c1f2e7e5b3,AIL,0.85,67b8d3a3-bab8-8004-b2f6-44c1f2e7e5b3,1.0,0.92,1,-7460115608761747517,0.1,0.97,-4033229820624379848,Simplest n8n Multi-Agent System,1,1.4,0.88,67b8d3a3-bab8-8004-b2f6-44c1f2e7e5b3,1,0.94,0.9,Tier-3,Encrypted
67b8b9cb-d0ac-8004-ba7e-af7bd6d4ceed,AIL,0.85,67b8b9cb-d0ac-8004-ba7e-af7bd6d4ceed,1.0,0.92,1,4111993632846591505,0.1,0.97,387106787645333550,Training AI with Psycholinguistics,1,1.4,0.88,67b8b9cb-d0ac-8004-ba7e-af7bd6d4ceed,1,0.94,0.9,Tier-3,Encrypted
67b8c2c6-700c-8004-bdca-edb62b448b12,AIL,0.85,67b8c2c6-700c-8004-bdca-edb62b448b12,1.0,0.92,1,861163624649099166,0.1,0.97,5489994325638848707,Pull GPT-4o Data n8n,1,1.4,0.88,67b8c2c6-700c-8004-bdca-edb62b448b12,1,0.94,0.9,Tier-3,Encrypted
67b8b8b7-c298-8004-bcbd-fe94770548de,AIL,0.85,67b8b8b7-c298-8004-bcbd-fe94770548de,1.0,0.92,1,8619882458482601346,0.1,0.97,-4629177502727438712,AI Psycholinguistic Database Strategy,1,1.4,0.88,67b8b8b7-c298-8004-bcbd-fe94770548de,1,0.94,0.9,Tier-3,Encrypted
67b8b782-bb08-8004-89f6-e932c5338436,AIL,0.85,67b8b782-bb08-8004-89f6-e932c5338436,1.0,0.92,1,-7277301334049698694,0.1,0.97,6886403086102397259,Proprietary AI Prompt Database,1,1.4,0.88,67b8b782-bb08-8004-89f6-e932c5338436,1,0.94,0.9,Tier-3,Encrypted
67b8b707-3760-8004-a53c-b738874053e8,AIL,0.85,67b8b707-3760-8004-a53c-b738874053e8,1.0,0.92,1,8619882458482601346,0.1,0.97,-1363129116564529082,AI Psycholinguistic Database Strategy,1,1.4,0.88,67b8b707-3760-8004-a53c-b738874053e8,1,0.94,0.9,Tier-3,Encrypted
67b8b6b8-3930-8004-b3a3-061edc53a5d0,AIL,0.85,67b8b6b8-3930-8004-b3a3-061edc53a5d0,1.0,0.92,1,8619882458482601346,0.1,0.97,2565292429498522717,AI Psycholinguistic Database Strategy,1,1.4,0.88,67b8b6b8-3930-8004-b3a3-061edc53a5d0,1,0.94,0.9,Tier-3,Encrypted
67b8b5a1-34c0-8004-b70b-099230a9f27c,AIL,0.85,67b8b5a1-34c0-8004-b70b-099230a9f27c,1.0,0.92,1,-3388324254472079758,0.1,0.97,5093907984444320887,AI Psycholinguistics Control Plan,1,1.4,0.88,67b8b5a1-34c0-8004-b70b-099230a9f27c,1,0.94,0.9,Tier-3,Encrypted
67b73609-0a50-8004-8840-2ec518cb9a1d,AIL,0.85,67b73609-0a50-8004-8840-2ec518cb9a1d,1.0,0.92,1,2549407869535338055,0.1,0.97,7722322088868007751,PPE vs CBFT Analysis,1,1.4,0.88,67b73609-0a50-8004-8840-2ec518cb9a1d,1,0.94,0.9,Tier-3,Encrypted
67b8a0c6-f1bc-8004-8142-a7247b12afcd,AIL,0.85,67b8a0c6-f1bc-8004-8142-a7247b12afcd,1.0,0.92,1,-6641584333159416572,0.1,0.97,8208148130995860926,n8n psycholinguistics,1,1.4,0.88,67b8a0c6-f1bc-8004-8142-a7247b12afcd,1,0.94,0.9,Tier-3,Encrypted
67b8ae9c-7fcc-8004-83b9-d368e1de1836,AIL,0.85,67b8ae9c-7fcc-8004-83b9-d368e1de1836,1.0,0.92,1,-3373720777605240709,0.1,0.97,-7337402861561807303,AI Psycholinguistic Warfare Strategies,1,1.4,0.88,67b8ae9c-7fcc-8004-83b9-d368e1de1836,1,0.94,0.9,Tier-3,Encrypted
67b7363f-02dc-8004-a610-6aa1dc6a3cba,AIL,0.85,67b7363f-02dc-8004-a610-6aa1dc6a3cba,1.0,0.92,1,-8834114175286551028,0.1,0.97,-4744874117516531396,Psycholinguistic Prompt Engineering,1,1.4,0.88,67b7363f-02dc-8004-a610-6aa1dc6a3cba,1,0.94,0.9,Tier-3,Encrypted
67b8a2e8-f0d8-8004-9fe8-02814808aa9b,AIL,0.85,67b8a2e8-f0d8-8004-9fe8-02814808aa9b,1.0,0.92,1,-8834114175286551028,0.1,0.97,3201561048794127340,Psycholinguistic Prompt Engineering,1,1.4,0.88,67b8a2e8-f0d8-8004-9fe8-02814808aa9b,1,0.94,0.9,Tier-3,Encrypted
67b78ee6-ff40-8004-9e7a-c9d82622c1ac,AIL,0.85,67b78ee6-ff40-8004-9e7a-c9d82622c1ac,1.0,0.92,1,-7618406217903282505,0.1,0.97,-462129396819657767,Psycholinguistic Prompting Explained,1,1.4,0.88,67b78ee6-ff40-8004-9e7a-c9d82622c1ac,1,0.94,0.9,Tier-3,Encrypted
67b88f6d-9264-8004-88ab-0bb2b2eb627c,AIL,0.85,67b88f6d-9264-8004-88ab-0bb2b2eb627c,1.0,0.92,1,7514263936212829358,0.1,0.97,6085980048807735493,AI Automation Mastery Prompts,1,1.4,0.88,67b88f6d-9264-8004-88ab-0bb2b2eb627c,1,0.94,0.9,Tier-3,Encrypted
67b7e517-6274-8004-ad18-5157cb68bcd4,AIL,0.85,67b7e517-6274-8004-ad18-5157cb68bcd4,1.0,0.92,1,-4829288693629910932,0.1,0.97,-7128291882499246610,AI in F&B Industry,1,1.4,0.88,67b7e517-6274-8004-ad18-5157cb68bcd4,1,0.94,0.9,Tier-3,Encrypted
67b7e3a4-9554-8004-b082-17e1018e80b8,AIL,0.85,67b7e3a4-9554-8004-b082-17e1018e80b8,1.0,0.92,1,-8504401527691960535,0.1,0.97,6726456666618834745,Elite Mental Models Mastery,1,1.4,0.88,67b7e3a4-9554-8004-b082-17e1018e80b8,1,0.94,0.9,Tier-3,Encrypted
67b7e074-42c8-8004-ae08-63c447014f66,AIL,0.85,67b7e074-42c8-8004-ae08-63c447014f66,1.0,0.92,1,-1130932368114593062,0.1,0.97,4924211249463683122,OODA Loop Mastery Prompts,1,1.4,0.88,67b7e074-42c8-8004-ae08-63c447014f66,1,0.94,0.9,Tier-3,Encrypted
67b7d7d2-7d20-8004-891b-6226b1f2c852,AIL,0.85,67b7d7d2-7d20-8004-891b-6226b1f2c852,1.0,0.92,1,5301388327541303828,0.1,0.97,8755773196318866394,AI Model Mastery Prompts,1,1.4,0.88,67b7d7d2-7d20-8004-891b-6226b1f2c852,1,0.94,0.9,Tier-3,Encrypted
67b7db5e-a184-8004-a988-3abde81a4d7d,AIL,0.85,67b7db5e-a184-8004-a988-3abde81a4d7d,1.0,0.92,1,-5749155165075009852,0.1,0.97,7355579998463895712,Reasoning as Ecosystem,1,1.4,0.88,67b7db5e-a184-8004-a988-3abde81a4d7d,1,0.94,0.9,Tier-3,Encrypted
67b7d259-5288-8004-9538-87b6c5fd872e,AIL,0.85,67b7d259-5288-8004-9538-87b6c5fd872e,1.0,0.92,1,-2850218196488453057,0.1,0.97,-1490819512552610377,Narrative Domination Strategy,1,1.4,0.88,67b7d259-5288-8004-9538-87b6c5fd872e,1,0.94,0.9,Tier-3,Encrypted
67b7d11e-dba8-8004-b9c4-bb9d2fdc0414,AIL,0.85,67b7d11e-dba8-8004-b9c4-bb9d2fdc0414,1.0,0.92,1,6336682825848144275,0.1,0.97,-4069096303797013627,Elite Prompt Engineering Mastery,1,1.4,0.88,67b7d11e-dba8-8004-b9c4-bb9d2fdc0414,1,0.94,0.9,Tier-3,Encrypted
67b7d142-6780-8004-9188-7a4c5c0a6edc,AIL,0.85,67b7d142-6780-8004-9188-7a4c5c0a6edc,1.0,0.92,1,6336682825848144275,0.1,0.97,2185026858787899551,Elite Prompt Engineering Mastery,1,1.4,0.88,67b7d142-6780-8004-9188-7a4c5c0a6edc,1,0.94,0.9,Tier-3,Encrypted
67b7d0ed-c614-8004-b81a-d44e548320ab,AIL,0.85,67b7d0ed-c614-8004-b81a-d44e548320ab,1.0,0.92,1,6678059837046196776,0.1,0.97,230069303909793606,Elite Prompt Engineering,1,1.4,0.88,67b7d0ed-c614-8004-b81a-d44e548320ab,1,0.94,0.9,Tier-3,Encrypted
67b7cf59-92e0-8004-99db-5df962054b3e,AIL,0.85,67b7cf59-92e0-8004-99db-5df962054b3e,1.0,0.92,1,3432657443787774985,0.1,0.97,-2691531544968791487,Elite Mossad Training Prompts,1,1.4,0.88,67b7cf59-92e0-8004-99db-5df962054b3e,1,0.94,0.9,Tier-3,Encrypted
67b77aa2-78c4-8004-bc48-9f8e81e48a0b,AIL,0.85,67b77aa2-78c4-8004-bc48-9f8e81e48a0b,1.0,0.92,1,4368855293133951758,0.1,0.97,-5842487420261688830,Elite MOSSAD Prompt Engineering,1,1.4,0.88,67b77aa2-78c4-8004-bc48-9f8e81e48a0b,1,0.94,0.9,Tier-3,Encrypted
67b7cc0e-d1b8-8004-8d88-9fe56cb06152,AIL,0.85,67b7cc0e-d1b8-8004-8d88-9fe56cb06152,1.0,0.92,1,2629258564826736470,0.1,0.97,5913770514104360032,Hidden AI Opportunities,1,1.4,0.88,67b7cc0e-d1b8-8004-8d88-9fe56cb06152,1,0.94,0.9,Tier-3,Encrypted
67b7cc24-e64c-8004-a610-8b51ce5eb3b8,AIL,0.85,67b7cc24-e64c-8004-a610-8b51ce5eb3b8,1.0,0.92,1,340834494527456477,0.1,0.97,-6535268880288246614,Psycholinguistic Prompt Strategies,1,1.4,0.88,67b7cc24-e64c-8004-a610-8b51ce5eb3b8,1,0.94,0.9,Tier-3,Encrypted
67b7c27b-0ff4-8004-9555-235fac27ed21,AIL,0.85,67b7c27b-0ff4-8004-9555-235fac27ed21,1.0,0.92,1,734976948416552257,0.1,0.97,3873338978025158677,AI Ethics and Biases,1,1.4,0.88,67b7c27b-0ff4-8004-9555-235fac27ed21,1,0.94,0.9,Tier-3,Encrypted
67b7c140-0e24-8004-b6e9-da746ae3aab6,AIL,0.85,67b7c140-0e24-8004-b6e9-da746ae3aab6,1.0,0.92,1,-7316710863526202684,0.1,0.97,-4053781737878230081,AI Ethical Alignment Structure,1,1.4,0.88,67b7c140-0e24-8004-b6e9-da746ae3aab6,1,0.94,0.9,Tier-3,Encrypted
67b7925b-d558-8004-88db-0fd8c4e862d1,AIL,0.85,67b7925b-d558-8004-88db-0fd8c4e862d1,1.0,0.92,1,-369849861834717875,0.1,0.97,-3881661373862935884,Psycholinguistic GPT-4o Penetration Test,1,1.4,0.88,67b7925b-d558-8004-88db-0fd8c4e862d1,1,0.94,0.9,Tier-3,Encrypted
67b7bf0b-6bf0-8004-b30e-c9baf4995e4d,AIL,0.85,67b7bf0b-6bf0-8004-b30e-c9baf4995e4d,1.0,0.92,1,3325205767621964250,0.1,0.97,7171770439969514616,Cialdini vs Bernays Synergy,1,1.4,0.88,67b7bf0b-6bf0-8004-b30e-c9baf4995e4d,1,0.94,0.9,Tier-3,Encrypted
67b779eb-4004-8004-86e7-acbd2ea40a95,AIL,0.85,67b779eb-4004-8004-86e7-acbd2ea40a95,1.0,0.92,1,5129553944262446276,0.1,0.97,-2049534943847744236,ECHELON Prompt Engineering,1,1.4,0.88,67b779eb-4004-8004-86e7-acbd2ea40a95,1,0.94,0.9,Tier-3,Encrypted
67b78caf-73bc-8004-8e5b-954c1604a17f,AIL,0.85,67b78caf-73bc-8004-8e5b-954c1604a17f,1.0,0.92,1,-8834114175286551028,0.1,0.97,-441431506608678721,Psycholinguistic Prompt Engineering,1,1.4,0.88,67b78caf-73bc-8004-8e5b-954c1604a17f,1,0.94,0.9,Tier-3,Encrypted
67b78dc4-dd44-8004-b4b8-47a29461577c,AIL,0.85,67b78dc4-dd44-8004-b4b8-47a29461577c,1.0,0.92,1,2744715346751589594,0.1,0.97,-4569479719219841043,Psycholinguistic Prompt Engineering Guide,1,1.4,0.88,67b78dc4-dd44-8004-b4b8-47a29461577c,1,0.94,0.9,Tier-3,Encrypted
67b78152-3ad4-8004-b394-d7cd8eff4bd7,AIL,0.85,67b78152-3ad4-8004-b394-d7cd8eff4bd7,1.0,0.92,1,7121184702780755915,0.1,0.97,1280586876777047123,Reusing H2 Water Concentration,1,1.4,0.88,67b78152-3ad4-8004-b394-d7cd8eff4bd7,1,0.94,0.9,Tier-3,Encrypted
67b7751d-4fac-8004-aa8e-e8d42d03d339,AIL,0.85,67b7751d-4fac-8004-aa8e-e8d42d03d339,1.0,0.92,1,5761778417294365606,0.1,0.97,4284884342642733330,MOSSAD Psycholinguistic Automation,1,1.4,0.88,67b7751d-4fac-8004-aa8e-e8d42d03d339,1,0.94,0.9,Tier-3,Encrypted
67b775a9-99f8-8004-b201-469f30cbd6e8,AIL,0.85,67b775a9-99f8-8004-b201-469f30cbd6e8,1.0,0.92,1,-6936898738783175148,0.1,0.97,7603574763145597723,Psycholinguistic AI Mastery,1,1.4,0.88,67b775a9-99f8-8004-b201-469f30cbd6e8,1,0.94,0.9,Tier-3,Encrypted
67b773a5-b6cc-8004-b3f4-13efaa9a96e8,AIL,0.85,67b773a5-b6cc-8004-b3f4-13efaa9a96e8,1.0,0.92,1,-6588590925868526206,0.1,0.97,-7257245049624607649,Psycholinguistic GPT-4o Control,1,1.4,0.88,67b773a5-b6cc-8004-b3f4-13efaa9a96e8,1,0.94,0.9,Tier-3,Encrypted
67b7748a-5a30-8004-ba47-d1daa4d1ad8e,AIL,0.85,67b7748a-5a30-8004-ba47-d1daa4d1ad8e,1.0,0.92,1,-8834114175286551028,0.1,0.97,-8183776141723661258,Psycholinguistic Prompt Engineering,1,1.4,0.88,67b7748a-5a30-8004-ba47-d1daa4d1ad8e,1,0.94,0.9,Tier-3,Encrypted
67b7724d-eda4-8004-98c7-07a791224934,AIL,0.85,67b7724d-eda4-8004-98c7-07a791224934,1.0,0.92,1,6811924846673907120,0.1,0.97,5594620878118704515,MOSSAD GPT-4o Prompt Engineering,1,1.4,0.88,67b7724d-eda4-8004-98c7-07a791224934,1,0.94,0.9,Tier-3,Encrypted
67b761d0-b4e4-8004-9956-bee0d0834bb8,AIL,0.85,67b761d0-b4e4-8004-9956-bee0d0834bb8,1.0,0.92,1,-4526704954941609672,0.1,0.97,-7424315743920716297,Elite Mental Models,1,1.4,0.88,67b761d0-b4e4-8004-9956-bee0d0834bb8,1,0.94,0.9,Tier-3,Encrypted
67b7647c-3b7c-8004-8594-088443217005,AIL,0.85,67b7647c-3b7c-8004-8594-088443217005,1.0,0.92,1,8907359268431522778,0.1,0.97,8627959179114398116,Elite Mental Models Summary,1,1.4,0.88,67b7647c-3b7c-8004-8594-088443217005,1,0.94,0.9,Tier-3,Encrypted
67b761da-9be4-8004-97d6-b9124fd943db,AIL,0.85,67b761da-9be4-8004-97d6-b9124fd943db,1.0,0.92,1,-4526704954941609672,0.1,0.97,8325013348215554953,Elite Mental Models,1,1.4,0.88,67b761da-9be4-8004-97d6-b9124fd943db,1,0.94,0.9,Tier-3,Encrypted
67b7601e-fac8-8004-91a0-2718bdfe8d0e,AIL,0.85,67b7601e-fac8-8004-91a0-2718bdfe8d0e,1.0,0.92,1,-6534755055373741778,0.1,0.97,325527578364718922,Psycholinguistic Prompt Engineering Value,1,1.4,0.88,67b7601e-fac8-8004-91a0-2718bdfe8d0e,1,0.94,0.9,Tier-3,Encrypted
67b7433a-43d8-8004-ae0e-a71ebb4d23eb,AIL,0.85,67b7433a-43d8-8004-ae0e-a71ebb4d23eb,1.0,0.92,1,-7350567709924939128,0.1,0.97,-5477828682733141984,n8n Workflow Mastery Cards,1,1.4,0.88,67b7433a-43d8-8004-ae0e-a71ebb4d23eb,1,0.94,0.9,Tier-3,Encrypted
67b7523a-07ac-8004-ab87-3bfdc2bf08fa,AIL,0.85,67b7523a-07ac-8004-ab87-3bfdc2bf08fa,1.0,0.92,1,924800483667114707,0.1,0.97,7759443220906033530,API Exploitation Mastery,1,1.4,0.88,67b7523a-07ac-8004-ab87-3bfdc2bf08fa,1,0.94,0.9,Tier-3,Encrypted
67b73f85-5a70-8004-a5da-2cb894bff380,AIL,0.85,67b73f85-5a70-8004-a5da-2cb894bff380,1.0,0.92,1,-741844141460211861,0.1,0.97,-5778321403518104807,Elite Psycholinguistic Prompt Engineering,1,1.4,0.88,67b73f85-5a70-8004-a5da-2cb894bff380,1,0.94,0.9,Tier-3,Encrypted
67b74235-0820-8004-b00e-de9f6044a5f5,AIL,0.85,67b74235-0820-8004-b00e-de9f6044a5f5,1.0,0.92,1,6522085128392129929,0.1,0.97,5953144668165295460,Anki Cloze n8n Mastery,1,1.4,0.88,67b74235-0820-8004-b00e-de9f6044a5f5,1,0.94,0.9,Tier-3,Encrypted
67b7420a-76a0-8004-bca8-9ebb83787e4f,AIL,0.85,67b7420a-76a0-8004-bca8-9ebb83787e4f,1.0,0.92,1,-4777978305568488529,0.1,0.97,-3695746117197384425,Bernaysian Anki Mastery,1,1.4,0.88,67b7420a-76a0-8004-bca8-9ebb83787e4f,1,0.94,0.9,Tier-3,Encrypted
67b73da6-a648-8004-a2bd-166028418802,AIL,0.85,67b73da6-a648-8004-a2bd-166028418802,1.0,0.92,1,2685615190029571666,0.1,0.97,8253173618139942119,Psycholinguistic Prompt Engineering Overview,1,1.4,0.88,67b73da6-a648-8004-a2bd-166028418802,1,0.94,0.9,Tier-3,Encrypted
67b7241b-e4bc-8004-bfe9-31bc6e0b9915,AIL,0.85,67b7241b-e4bc-8004-bfe9-31bc6e0b9915,1.0,0.92,1,-268915268977980903,0.1,0.97,-3227621689556991395,Neuroadaptive Withdrawal Protocols,1,1.4,0.88,67b7241b-e4bc-8004-bfe9-31bc6e0b9915,1,0.94,0.9,Tier-3,Encrypted
67b681d6-ad28-8004-a49c-260e50f5b54c,AIL,0.85,67b681d6-ad28-8004-a49c-260e50f5b54c,1.0,0.92,1,-7457717877330187753,0.1,0.97,8783235684088027296,Metabolic Gains Through Withdrawal,1,1.4,0.88,67b681d6-ad28-8004-a49c-260e50f5b54c,1,0.94,0.9,Tier-3,Encrypted
67b72313-aabc-8004-aa22-180081ac17ba,AIL,0.85,67b72313-aabc-8004-aa22-180081ac17ba,1.0,0.92,1,-5504344430028922,0.1,0.97,-3464923591476325625,Neurochemical Supercompensation Protocols,1,1.4,0.88,67b72313-aabc-8004-aa22-180081ac17ba,1,0.94,0.9,Tier-3,Encrypted
67b71bb3-3b68-8004-9d79-ee5b4a369f91,AIL,0.85,67b71bb3-3b68-8004-9d79-ee5b4a369f91,1.0,0.92,1,6548373287204125333,0.1,0.97,-7084410075076305484,Cognitive Augmentation Protocol Analysis,1,1.4,0.88,67b71bb3-3b68-8004-9d79-ee5b4a369f91,1,0.94,0.9,Tier-3,Encrypted
67b715e5-343c-8004-99fd-7b255f4cd7da,AIL,0.85,67b715e5-343c-8004-99fd-7b255f4cd7da,1.0,0.92,1,-3345377284079732800,0.1,0.97,-8299521919844044348,Neurotransmitter Optimization Protocol,1,1.4,0.88,67b715e5-343c-8004-99fd-7b255f4cd7da,1,0.94,0.9,Tier-3,Encrypted
67b715de-07b8-8004-b513-8e58e17857be,AIL,0.85,67b715de-07b8-8004-b513-8e58e17857be,1.0,0.92,1,4855347286668880178,0.1,0.97,-8867565979400432084,Image Creation Request,1,1.4,0.88,67b715de-07b8-8004-b513-8e58e17857be,1,0.94,0.9,Tier-3,Encrypted
67b7144b-75e8-8004-89dd-a0ab23faa22c,AIL,0.85,67b7144b-75e8-8004-89dd-a0ab23faa22c,1.0,0.92,1,-3345377284079732800,0.1,0.97,-6367748889332003610,Neurotransmitter Optimization Protocol,1,1.4,0.88,67b7144b-75e8-8004-89dd-a0ab23faa22c,1,0.94,0.9,Tier-3,Encrypted
67b6d011-4440-8004-9f70-262fcc44c2ef,AIL,0.85,67b6d011-4440-8004-9f70-262fcc44c2ef,1.0,0.92,1,-1004587557115287201,0.1,0.97,5327927961903753583,HIFEM RF Cognitive Augmentation,1,1.4,0.88,67b6d011-4440-8004-9f70-262fcc44c2ef,1,0.94,0.9,Tier-3,Encrypted
67b6cc70-fa40-8004-9492-5845174f8be4,AIL,0.85,67b6cc70-fa40-8004-9492-5845174f8be4,1.0,0.92,1,-1004587557115287201,0.1,0.97,-2924477583597952841,HIFEM RF Cognitive Augmentation,1,1.4,0.88,67b6cc70-fa40-8004-9492-5845174f8be4,1,0.94,0.9,Tier-3,Encrypted
67b6cc37-38e0-8004-8e82-8c474b4eb894,AIL,0.85,67b6cc37-38e0-8004-8e82-8c474b4eb894,1.0,0.92,1,-9113645058155291469,0.1,0.97,-3314532074125452110,ExoTMS vs HIFEM Brain Stimulation,1,1.4,0.88,67b6cc37-38e0-8004-8e82-8c474b4eb894,1,0.94,0.9,Tier-3,Encrypted
67b6c95f-a344-8004-b684-574a9794875e,AIL,0.85,67b6c95f-a344-8004-b684-574a9794875e,1.0,0.92,1,7776231404801658182,0.1,0.97,-1213463881057001104,Exomind vs HIFEM Cognitive Enhancement,1,1.4,0.88,67b6c95f-a344-8004-b684-574a9794875e,1,0.94,0.9,Tier-3,Encrypted
67b6ca35-8538-8004-8610-deebb81413e1,AIL,0.85,67b6ca35-8538-8004-8610-deebb81413e1,1.0,0.92,1,-8463486550902931185,0.1,0.97,5908311956886843305,Exomind BTL Overview,1,1.4,0.88,67b6ca35-8538-8004-8610-deebb81413e1,1,0.94,0.9,Tier-3,Encrypted
67b6c790-5b4c-8004-afbc-33e75d64b257,AIL,0.85,67b6c790-5b4c-8004-afbc-33e75d64b257,1.0,0.92,1,525597809011993276,0.1,0.97,6448879659328874959,ExoTMS Technology Overview,1,1.4,0.88,67b6c790-5b4c-8004-afbc-33e75d64b257,1,0.94,0.9,Tier-3,Encrypted
67b6c6d9-aba8-8004-a528-5bd503df4f9e,AIL,0.85,67b6c6d9-aba8-8004-a528-5bd503df4f9e,1.0,0.92,1,-1004587557115287201,0.1,0.97,5962224293643412487,HIFEM RF Cognitive Augmentation,1,1.4,0.88,67b6c6d9-aba8-8004-a528-5bd503df4f9e,1,0.94,0.9,Tier-3,Encrypted
67b6b37c-9c34-8004-bb8f-a5721414f183,AIL,0.85,67b6b37c-9c34-8004-bb8f-a5721414f183,1.0,0.92,1,-944310196067820499,0.1,0.97,-6643376018664682202,Elite Hydration Hacks,1,1.4,0.88,67b6b37c-9c34-8004-bb8f-a5721414f183,1,0.94,0.9,Tier-3,Encrypted
67b6b4ea-562c-8004-a6c1-816d616e81bc,AIL,0.85,67b6b4ea-562c-8004-a6c1-816d616e81bc,1.0,0.92,1,6301795785453736827,0.1,0.97,746167648686604754,Spring Water Health Debate,1,1.4,0.88,67b6b4ea-562c-8004-a6c1-816d616e81bc,1,0.94,0.9,Tier-3,Encrypted
67b6b824-646c-8004-b84c-9e1db6a0b591,AIL,0.85,67b6b824-646c-8004-b84c-9e1db6a0b591,1.0,0.92,1,-2237141676802557773,0.1,0.97,-2460706609070879691,Vitamin C Supplements Comparison,1,1.4,0.88,67b6b824-646c-8004-b84c-9e1db6a0b591,1,0.94,0.9,Tier-3,Encrypted
67b6ab4a-ffc8-8004-91df-bab247c479ec,AIL,0.85,67b6ab4a-ffc8-8004-91df-bab247c479ec,1.0,0.92,1,-565321588085870568,0.1,0.97,668395485005112693,Effortless JSON Mastery Cards,1,1.4,0.88,67b6ab4a-ffc8-8004-91df-bab247c479ec,1,0.94,0.9,Tier-3,Encrypted
67b6a7a5-5560-8004-9a22-0940c4a4d1d3,AIL,0.85,67b6a7a5-5560-8004-9a22-0940c4a4d1d3,1.0,0.92,1,5651602325916239222,0.1,0.97,-6237607936390973386,Mastering n8n JSON Automation,1,1.4,0.88,67b6a7a5-5560-8004-9a22-0940c4a4d1d3,1,0.94,0.9,Tier-3,Encrypted
67b6a97a-09b8-8004-a3bc-731a5e89cd20,AIL,0.85,67b6a97a-09b8-8004-a3bc-731a5e89cd20,1.0,0.92,1,7854752068758650698,0.1,0.97,5783991616981183629,JSON Mastery for n8n,1,1.4,0.88,67b6a97a-09b8-8004-a3bc-731a5e89cd20,1,0.94,0.9,Tier-3,Encrypted
67b6a5ab-274c-8004-96aa-02e08726d8ba,AIL,0.85,67b6a5ab-274c-8004-96aa-02e08726d8ba,1.0,0.92,1,1522254428340114420,0.1,0.97,-1139079447886431405,Personalized Life Strategy,1,1.4,0.88,67b6a5ab-274c-8004-96aa-02e08726d8ba,1,0.94,0.9,Tier-3,Encrypted
67b6a59a-bd44-8004-920a-6749d3223e6a,AIL,0.85,67b6a59a-bd44-8004-920a-6749d3223e6a,1.0,0.92,1,-2761107424756631465,0.1,0.97,-5335628842077386629,Progress and Optimization Strategy,1,1.4,0.88,67b6a59a-bd44-8004-920a-6749d3223e6a,1,0.94,0.9,Tier-3,Encrypted
67b69eec-c2d0-8004-baa3-302a9df35319,AIL,0.85,67b69eec-c2d0-8004-baa3-302a9df35319,1.0,0.92,1,-1206303990444325806,0.1,0.97,-5119682401170313025,Elite Brain Fog Mastery,1,1.4,0.88,67b69eec-c2d0-8004-baa3-302a9df35319,1,0.94,0.9,Tier-3,Encrypted
